participant_id,trial_num,start_position,rule_change_info,path1_start_stim,path1_middle_stim,path1_end_stim,path2_start_stim,path2_middle_stim,path2_end_stim,path1_final_pain,path2_final_pain,optimal_choice
10,21,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,22,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,23,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,24,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,25,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,26,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,27,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,28,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,None,High,path_1
10,29,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,30,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,31,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,32,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,33,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,34,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,35,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,None,High,path_1
10,36,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,37,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,38,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,39,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,None,High,path_1
10,40,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,41,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,42,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,43,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,44,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,45,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,46,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,None,High,path_1
10,47,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,48,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,49,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,50,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,51,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,None,High,path_1
10,52,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,53,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,54,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,55,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,56,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,57,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,58,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,59,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,60,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,None,High,path_1
10,61,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,62,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,63,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,64,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,65,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,None,High,path_1
10,66,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,67,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
10,68,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,69,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,70,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,71,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,72,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,73,1,no,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,None,High,path_1
10,74,1,yes,stimuli/zèbre.png,stimuli/lunette.png,stimuli/face.png,stimuli/violon.png,stimuli/ciseau.png,stimuli/banane.png,High,Low,path_2
10,75,2,yes,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,Low,None,path_2
10,76,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,77,3,no,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,Low,None,path_2
10,78,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,79,2,no,stimuli/lunette.png,stimuli/face.png,stimuli/zèbre.png,stimuli/ciseau.png,stimuli/banane.png,stimuli/violon.png,High,Low,path_2
10,80,3,yes,stimuli/face.png,stimuli/zèbre.png,stimuli/lunette.png,stimuli/banane.png,stimuli/violon.png,stimuli/ciseau.png,None,High,path_1
